<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.23	16:10:00	1.25334	1.25374	1.25329	1.25352	215	0	1
2023.11.23	16:15:00	1.25347	1.25371	1.25322	1.25331	220	0	1
2023.11.23	16:20:00	1.25332	1.25332	1.25253	1.25271	212	0	1
2023.11.23	16:25:00	1.25271	1.25301	1.25261	1.25295	175	0	1
2023.11.23	16:30:00	1.25294	1.25333	1.25282	1.25316	179	0	1
2023.11.23	16:35:00	1.25315	1.25352	1.25308	1.25315	139	0	1
2023.11.23	16:40:00	1.25315	1.25338	1.25289	1.25301	201	0	1
2023.11.23	16:45:00	1.25302	1.25322	1.25288	1.25317	238	0	1
2023.11.23	16:50:00	1.25321	1.25321	1.25295	1.25313	190	0	1
2023.11.23	16:55:00	1.25310	1.25342	1.25297	1.25323	175	0	1
2023.11.23	17:00:00	1.25323	1.25335	1.25306	1.25323	158	0	1
2023.11.23	17:05:00	1.25323	1.25338	1.25292	1.25334	164	0	1
2023.11.23	17:10:00	1.25333	1.25343	1.25296	1.25313	158	0	1
2023.11.23	17:15:00	1.25316	1.25343	1.25312	1.25336	155	0	1
2023.11.23	17:20:00	1.25336	1.25386	1.25334	1.25357	183	0	1
2023.11.23	17:25:00	1.25361	1.25387	1.25343	1.25346	148	0	1
2023.11.23	17:30:00	1.25347	1.25381	1.25347	1.25357	124	0	1
2023.11.23	17:35:00	1.25356	1.25375	1.25341	1.25358	155	0	1
2023.11.23	17:40:00	1.25356	1.25406	1.25356	1.25391	164	0	1
2023.11.23	17:45:00	1.25391	1.25402	1.25369	1.25373	141	0	1
2023.11.23	17:50:00	1.25375	1.25432	1.25368	1.25429	123	0	1
2023.11.23	17:55:00	1.25429	1.25432	1.25382	1.25390	173	0	1
2023.11.23	18:00:00	1.25386	1.25392	1.25343	1.25365	208	0	1
2023.11.23	18:05:00	1.25365	1.25366	1.25323	1.25338	139	0	1
2023.11.23	18:10:00	1.25337	1.25340	1.25310	1.25310	91	0	1
2023.11.23	18:15:00	1.25305	1.25306	1.25285	1.25306	92	0	1
2023.11.23	18:20:00	1.25306	1.25324	1.25304	1.25308	54	0	1
2023.11.23	18:25:00	1.25310	1.25312	1.25293	1.25302	48	0	1
2023.11.23	18:30:00	1.25301	1.25330	1.25301	1.25325	55	0	1
2023.11.23	18:35:00	1.25330	1.25347	1.25314	1.25316	66	0	1
2023.11.23	18:40:00	1.25317	1.25344	1.25317	1.25322	68	0	1
2023.11.23	18:45:00	1.25323	1.25327	1.25309	1.25315	58	0	1
2023.11.23	18:50:00	1.25314	1.25374	1.25312	1.25353	97	0	1
2023.11.23	18:55:00	1.25353	1.25356	1.25330	1.25346	50	0	1
2023.11.23	19:00:00	1.25346	1.25357	1.25342	1.25354	56	0	1
2023.11.23	19:05:00	1.25352	1.25365	1.25352	1.25362	34	0	1
2023.11.23	19:10:00	1.25363	1.25363	1.25337	1.25344	52	0	1
2023.11.23	19:15:00	1.25345	1.25345	1.25321	1.25322	67	0	1
2023.11.23	19:20:00	1.25322	1.25336	1.25322	1.25326	47	0	1
2023.11.23	19:25:00	1.25328	1.25332	1.25318	1.25324	69	0	1
2023.11.23	19:30:00	1.25322	1.25322	1.25304	1.25312	60	0	1
2023.11.23	19:35:00	1.25310	1.25313	1.25299	1.25301	45	0	1
2023.11.23	19:40:00	1.25302	1.25313	1.25291	1.25307	82	0	1
2023.11.23	19:45:00	1.25310	1.25312	1.25303	1.25307	77	0	1
2023.11.23	19:50:00	1.25309	1.25311	1.25286	1.25294	54	0	1
2023.11.23	19:55:00	1.25297	1.25314	1.25292	1.25313	33	0	1
2023.11.23	20:00:00	1.25310	1.25310	1.25299	1.25303	36	0	7
2023.11.23	20:05:00	1.25304	1.25327	1.25302	1.25327	32	0	11
2023.11.23	20:10:00	1.25324	1.25337	1.25316	1.25330	33	0	11
2023.11.23	20:15:00	1.25329	1.25336	1.25323	1.25323	17	0	0
2023.11.23	20:20:00	1.25323	1.25329	1.25323	1.25327	20	0	11
2023.11.23	20:25:00	1.25327	1.25339	1.25325	1.25339	36	0	11
2023.11.23	20:30:00	1.25338	1.25346	1.25337	1.25344	55	0	10
2023.11.23	20:35:00	1.25344	1.25344	1.25340	1.25342	33	0	11
2023.11.23	20:40:00	1.25342	1.25346	1.25339	1.25343	71	0	11
2023.11.23	20:45:00	1.25343	1.25344	1.25339	1.25341	47	0	10
2023.11.23	20:50:00	1.25340	1.25342	1.25337	1.25339	28	0	7
2023.11.23	20:55:00	1.25337	1.25340	1.25337	1.25338	23	0	10
2023.11.23	21:00:00	1.25339	1.25346	1.25333	1.25343	31	0	0
2023.11.23	21:05:00	1.25342	1.25349	1.25339	1.25347	21	0	8
2023.11.23	21:10:00	1.25348	1.25361	1.25348	1.25358	16	0	10
2023.11.23	21:15:00	1.25360	1.25367	1.25352	1.25365	25	0	5
2023.11.23	21:20:00	1.25363	1.25363	1.25347	1.25347	28	0	10
2023.11.23	21:25:00	1.25348	1.25350	1.25346	1.25349	21	0	12
2023.11.23	21:30:00	1.25351	1.25374	1.25351	1.25356	35	0	6
2023.11.23	21:35:00	1.25356	1.25364	1.25353	1.25359	39	0	5
2023.11.23	21:40:00	1.25359	1.25360	1.25356	1.25360	19	0	10
2023.11.23	21:45:00	1.25358	1.25359	1.25339	1.25339	52	0	12
2023.11.23	21:50:00	1.25339	1.25345	1.25334	1.25340	25	0	10
2023.11.23	21:55:00	1.25341	1.25347	1.25330	1.25337	43	0	9
2023.11.23	22:00:00	1.25337	1.25340	1.25335	1.25339	32	0	10
2023.11.23	22:05:00	1.25343	1.25346	1.25335	1.25339	17	0	0
2023.11.23	22:10:00	1.25338	1.25338	1.25328	1.25328	24	0	11
2023.11.23	22:15:00	1.25326	1.25336	1.25325	1.25335	32	0	11
2023.11.23	22:20:00	1.25331	1.25337	1.25328	1.25332	30	0	9
2023.11.23	22:25:00	1.25332	1.25335	1.25328	1.25331	27	0	7
2023.11.23	22:30:00	1.25331	1.25340	1.25331	1.25340	21	0	11
2023.11.23	22:35:00	1.25339	1.25342	1.25337	1.25340	46	0	10
2023.11.23	22:40:00	1.25339	1.25340	1.25336	1.25336	31	0	10
2023.11.23	22:45:00	1.25337	1.25345	1.25336	1.25342	19	0	9
2023.11.23	22:50:00	1.25342	1.25349	1.25342	1.25349	20	0	11
2023.11.23	22:55:00	1.25349	1.25350	1.25331	1.25335	31	0	11
2023.11.23	23:00:00	1.25335	1.25345	1.25334	1.25343	36	0	14
2023.11.23	23:05:00	1.25344	1.25344	1.25330	1.25333	21	0	14
2023.11.23	23:10:00	1.25333	1.25354	1.25332	1.25341	31	0	0
2023.11.23	23:15:00	1.25340	1.25340	1.25335	1.25335	65	0	14
2023.11.23	23:20:00	1.25334	1.25344	1.25325	1.25328	25	0	0
2023.11.23	23:25:00	1.25328	1.25348	1.25327	1.25348	32	0	12
2023.11.23	23:30:00	1.25346	1.25347	1.25322	1.25329	27	0	0
2023.11.23	23:35:00	1.25327	1.25336	1.25323	1.25334	19	0	19
2023.11.23	23:40:00	1.25334	1.25338	1.25334	1.25337	21	0	15
2023.11.23	23:45:00	1.25338	1.25358	1.25337	1.25357	24	0	16
2023.11.23	23:50:00	1.25358	1.25359	1.25354	1.25354	24	0	19
2023.11.23	23:55:00	1.25353	1.25356	1.25326	1.25330	44	0	7
2023.11.24	00:00:00	1.25282	1.25316	1.25223	1.25259	14	0	42
2023.11.24	00:05:00	1.25259	1.25292	1.25259	1.25271	10	0	53
2023.11.24	00:10:00	1.25271	1.25287	1.25254	1.25257	29	0	61
2023.11.24	00:15:00	1.25255	1.25271	1.25251	1.25271	14	0	83
2023.11.24	00:20:00	1.25271	1.25285	1.25254	1.25271	18	0	70
2023.11.24	00:25:00	1.25286	1.25286	1.25257	1.25271	25	0	69
2023.11.24	00:30:00	1.25271	1.25289	1.25271	1.25286	24	0	69
2023.11.24	00:35:00	1.25287	1.25324	1.25281	1.25291	73	0	17
2023.11.24	00:40:00	1.25299	1.25316	1.25272	1.25276	106	0	17
2023.11.24	00:45:00	1.25276	1.25303	1.25260	1.25279	49	0	17
2023.11.24	00:50:00	1.25280	1.25303	1.25276	1.25276	24	0	17
2023.11.24	00:55:00	1.25303	1.25303	1.25263	1.25288	19	0	17
2023.11.24	01:00:00	1.25323	1.25356	1.25306	1.25335	32	0	17
2023.11.24	01:05:00	1.25336	1.25347	1.25321	1.25334	48	0	17
2023.11.24	01:10:00	1.25334	1.25340	1.25329	1.25332	26	0	17
2023.11.24	01:15:00	1.25338	1.25339	1.25332	1.25338	30	0	17
2023.11.24	01:20:00	1.25338	1.25347	1.25335	1.25336	36	0	17
2023.11.24	01:25:00	1.25336	1.25339	1.25329	1.25329	47	0	17
2023.11.24	01:30:00	1.25328	1.25329	1.25318	1.25318	23	0	17
2023.11.24	01:35:00	1.25320	1.25320	1.25314	1.25316	20	0	16
2023.11.24	01:40:00	1.25315	1.25337	1.25315	1.25335	31	0	15
2023.11.24	01:45:00	1.25335	1.25335	1.25325	1.25327	32	0	14
2023.11.24	01:50:00	1.25327	1.25331	1.25319	1.25321	31	0	16
2023.11.24	01:55:00	1.25319	1.25321	1.25312	1.25318	26	0	16
2023.11.24	02:00:00	1.25317	1.25350	1.25317	1.25350	88	0	12
2023.11.24	02:05:00	1.25349	1.25355	1.25325	1.25337	60	0	9
2023.11.24	02:10:00	1.25338	1.25344	1.25329	1.25343	58	0	12
2023.11.24	02:15:00	1.25348	1.25372	1.25341	1.25357	97	0	12
2023.11.24	02:20:00	1.25358	1.25361	1.25350	1.25359	44	0	12
2023.11.24	02:25:00	1.25360	1.25368	1.25358	1.25361	45	0	12
2023.11.24	02:30:00	1.25361	1.25373	1.25354	1.25361	56	0	10
2023.11.24	02:35:00	1.25360	1.25379	1.25350	1.25351	56	0	10
2023.11.24	02:40:00	1.25351	1.25367	1.25347	1.25367	54	0	12
2023.11.24	02:45:00	1.25367	1.25398	1.25367	1.25379	76	0	12
2023.11.24	02:50:00	1.25380	1.25443	1.25378	1.25432	107	0	10
2023.11.24	02:55:00	1.25438	1.25438	1.25409	1.25410	98	0	12
2023.11.24	03:00:00	1.25411	1.25418	1.25390	1.25412	81	0	11
2023.11.24	03:05:00	1.25413	1.25425	1.25412	1.25412	62	0	10
2023.11.24	03:10:00	1.25413	1.25423	1.25401	1.25413	74	0	10
2023.11.24	03:15:00	1.25412	1.25420	1.25380	1.25390	132	0	12
2023.11.24	03:20:00	1.25389	1.25398	1.25353	1.25353	79	0	12
2023.11.24	03:25:00	1.25351	1.25361	1.25340	1.25351	62	0	11
2023.11.24	03:30:00	1.25351	1.25355	1.25329	1.25331	73	0	12
2023.11.24	03:35:00	1.25331	1.25345	1.25323	1.25324	79	0	12
2023.11.24	03:40:00	1.25324	1.25332	1.25308	1.25321	62	0	12
